"TIME","GEO","PARTNER","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2016","Lithuania","Cyprus","Age reached during the year","Total","Number","Total","137",""
"2016","Lithuania","Latvia","Age reached during the year","Total","Number","Total","176",""
"2016","Lithuania","Lithuania","Age reached during the year","Total","Number","Total","0",""
"2016","Lithuania","Luxembourg","Age reached during the year","Total","Number","Total","102",""
"2016","Lithuania","Hungary","Age reached during the year","Total","Number","Total","21",""
"2016","Lithuania","Netherlands","Age reached during the year","Total","Number","Total","1,049",""
"2016","Lithuania","Austria","Age reached during the year","Total","Number","Total","129",""
"2016","Lithuania","Poland","Age reached during the year","Total","Number","Total","191",""
"2016","Lithuania","Portugal","Age reached during the year","Total","Number","Total","72",""
"2016","Lithuania","Romania","Age reached during the year","Total","Number","Total","13",""
"2016","Lithuania","Slovenia","Age reached during the year","Total","Number","Total","7",""
"2016","Lithuania","Slovakia","Age reached during the year","Total","Number","Total","11",""
"2016","Lithuania","Finland","Age reached during the year","Total","Number","Total","148",""
"2016","Lithuania","Sweden","Age reached during the year","Total","Number","Total","1,280",""
"2016","Lithuania","United Kingdom","Age reached during the year","Total","Number","Total","23,266",""
"2016","Lithuania","Norway","Age reached during the year","Total","Number","Total","3,936",""
"2016","Lithuania","Switzerland","Age reached during the year","Total","Number","Total","248",""
"2016","Luxembourg","Total","Age reached during the year","Total","Number","Total","13,442",""
"2016","Luxembourg","Belgium","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Czechia","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Denmark","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Estonia","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Ireland","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Greece","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Spain","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","France","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Croatia","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Italy","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Latvia","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Hungary","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Austria","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Poland","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Portugal","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Romania","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Finland","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Sweden","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Norway","Age reached during the year","Total","Number","Total",":",""
"2016","Luxembourg","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Total","Age reached during the year","Total","Number","Total","39,889",""
"2016","Hungary","Belgium","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Czechia","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Denmark","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Estonia","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Ireland","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Greece","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Spain","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","France","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Croatia","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Italy","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Latvia","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Hungary","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Austria","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Poland","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Portugal","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Romania","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Finland","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Sweden","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Norway","Age reached during the year","Total","Number","Total",":",""
"2016","Hungary","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2016","Netherlands","Total","Age reached during the year","Total","Number","Total","111,477",""
"2016","Netherlands","Belgium","Age reached during the year","Total","Number","Total","8,609",""
"2016","Netherlands","Bulgaria","Age reached during the year","Total","Number","Total","1,605",""
"2016","Netherlands","Czechia","Age reached during the year","Total","Number","Total","622",""
"2016","Netherlands","Denmark","Age reached during the year","Total","Number","Total","750",""
"2016","Netherlands","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","12,231",""
"2016","Netherlands","Estonia","Age reached during the year","Total","Number","Total","122",""
"2016","Netherlands","Ireland","Age reached during the year","Total","Number","Total","979",""
"2016","Netherlands","Greece","Age reached during the year","Total","Number","Total","1,156",""
"2016","Netherlands","Spain","Age reached during the year","Total","Number","Total","4,891",""
"2016","Netherlands","France","Age reached during the year","Total","Number","Total","3,442",""
"2016","Netherlands","Croatia","Age reached during the year","Total","Number","Total","170",""
"2016","Netherlands","Italy","Age reached during the year","Total","Number","Total","2,101",""
"2016","Netherlands","Cyprus","Age reached during the year","Total","Number","Total","114",""
"2016","Netherlands","Latvia","Age reached during the year","Total","Number","Total","403",""
"2016","Netherlands","Lithuania","Age reached during the year","Total","Number","Total","425",""
"2016","Netherlands","Luxembourg","Age reached during the year","Total","Number","Total","274",""
"2016","Netherlands","Hungary","Age reached during the year","Total","Number","Total","1,354",""
"2016","Netherlands","Netherlands","Age reached during the year","Total","Number","Total","0",""
